,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active,Status,Converted_y_N
4545,4.0,0.0,1.0,2.5350746984524526,0.0,2.0,2.0,1.0,0.0,2.0,0
8585,2.22562290149823,0.0,0.0,2.563934600339121,8.0,0.0,1.0,0.0,1.0,1.0,1
797,3.0,1.0,1.0,2.4574871831877636,0.0,2.0,2.0,1.0,0.0,2.0,0
10973,4.0,1.0,1.0,2.4911899577939067,4.0,2.0,1.0,1.0,0.0,2.0,1
4502,4.0,2.0,0.0,2.5448880909648666,10.0,2.0,3.0,0.0,1.0,1.0,1
10653,5.0,2.0,0.0,2.6472511104332206,3.3286041675691123,2.0,3.0,0.32860416756911226,0.0,2.6713958324308877,1
3561,5.0,1.0,1.0,2.5350746984524526,9.0,2.0,2.0,1.0,1.0,0.0,0
3812,6.0,0.0,0.0,2.492824463854442,4.0,0.0,1.0,0.0,1.0,1.0,0
7431,2.891440712243523,0.8914407122435228,0.8914407122435228,2.527139001545542,1.0,4.0,1.0,0.0,1.0,1.0,1
8857,4.948771527835392,0.9487715278353925,0.0,2.574501332022506,6.051228472164608,0.0,3.0,0.0,0.0,3.0,1
4367,3.0,1.0,1.0,2.590160680985161,4.0,0.0,1.0,0.0,1.0,1.0,1
109,3.0,0.0,1.0,2.374572871755165,9.0,0.0,1.0,1.0,0.0,2.0,0
2828,4.0,2.0,1.0,2.5448880909648666,0.0,2.0,2.0,0.0,1.0,1.0,0
1848,2.0,2.0,1.0,2.6375409724130505,9.0,2.0,1.0,1.0,0.0,2.0,1
8048,5.0,0.0,0.0,2.65142807411631,8.282805298440161,0.0,1.0,0.0,1.0,1.0,1
7100,4.0,0.1719497759783275,1.0,2.509271552156644,0.0,0.0,1.0,0.0,0.0,3.0,1
1041,4.0,2.0,1.0,2.4574871831877636,6.0,2.0,2.0,1.0,0.0,2.0,0
1095,4.0,1.0,0.0,2.492824463854442,8.0,2.0,1.0,0.0,0.0,3.0,0
8952,4.0,0.0,0.0,2.554600885181756,9.379522605245914,4.0,1.620477394754087,1.0,0.0,2.0,1
3439,4.0,2.0,1.0,2.4574871831877636,2.0,2.0,2.0,0.0,1.0,1.0,0
9702,4.0,1.0,0.0,2.549059356277725,0.18240114632114235,2.0,1.0,1.0,1.0,0.0,1
3918,3.0,1.0,0.0,2.3587758197041415,9.0,2.0,1.0,1.0,1.0,0.0,0
9678,3.0,0.38954034519227754,0.0,2.5557951299749493,4.0,2.0,1.0,0.0,1.0,1.0,1
7258,6.0,1.0,0.0,2.520571343445907,8.423825411950062,2.0,1.4238254119500626,0.4238254119500626,1.0,0.5761745880499374,1
9839,2.9059432010917043,0.0,1.0,2.510355701501786,7.094056798908296,0.0,1.0,0.09405679890829566,0.0,2.9059432010917043,1
7967,5.0,2.0,0.0,2.525190767638898,10.0,2.0,1.9976230078207724,0.0,1.0,1.0,1
10521,3.0,0.0,0.6701659520702178,2.5870526572142025,5.0,0.0,1.0,0.0,1.0,1.0,1
1944,4.0,1.0,0.0,2.5637191659191334,9.0,1.0,1.0,0.0,1.0,1.0,1
2732,3.0,2.0,0.0,2.4574871831877636,5.0,4.0,2.0,1.0,1.0,0.0,0
5783,4.0,1.0,1.0,2.3587758197041415,0.0,2.0,1.0,1.0,1.0,0.0,0
8516,3.3510198680981205,0.3510198680981207,0.0,2.542710766555643,3.6489801319018795,2.0,1.0,1.0,0.0,2.0,1
1635,5.0,0.0,0.0,2.4183424053220275,1.0,0.0,2.0,1.0,1.0,0.0,0
7146,4.0,0.29908369253168166,0.0,2.4745908037501603,8.0,2.0,1.0,0.0,1.0,1.0,1
3460,3.0,1.0,0.0,2.7098562843617664,4.0,2.0,1.0,0.0,1.0,1.0,1
132,4.0,2.0,1.0,2.672424040037831,1.0,2.0,1.0,0.0,1.0,1.0,1
4944,4.0,2.0,1.0,2.5637191659191334,4.0,2.0,1.0,0.0,1.0,1.0,0
4716,5.0,1.0,1.0,2.3587758197041415,2.0,2.0,2.0,1.0,1.0,0.0,0
5422,6.0,1.0,0.0,2.503869564022474,4.0,2.0,2.0,0.0,1.0,1.0,0
10938,4.0,1.0,0.0,2.5972840362764362,9.569562115521318,3.4304378844786814,4.0,0.5695621155213186,0.43043788447868137,1.5695621155213186,1
3877,5.0,1.0,1.0,2.6519433518751416,3.0,2.0,1.0,1.0,1.0,0.0,1
8683,4.0,2.0,0.0710412275380341,2.5060864150778692,8.0,2.0,1.0,0.0,1.0,1.0,1
2768,4.0,0.0,0.0,2.389737358340596,6.0,4.0,1.0,1.0,1.0,0.0,0
9699,4.935981812881249,1.0,0.0,2.5374873873406325,8.0,2.0,2.0640181871187506,0.0,0.0,3.0,1
4692,4.0,1.0,1.0,2.404313823748339,7.0,2.0,1.0,1.0,0.0,2.0,0
10570,4.0,1.0,0.0,2.412974727730922,1.1861313233725894,2.0,1.0,1.0,1.0,0.0,1
6085,3.0,0.0,1.0,2.2683401851981295,8.0,4.0,1.0,0.0,0.0,3.0,0
8425,4.356660431339125,0.6433395686608748,0.0,2.423163378072409,0.0,2.0,1.0,0.0,0.0,3.0,1
99,3.0,0.0,1.0,2.524977524647276,3.0,4.0,1.0,0.0,1.0,1.0,0
6177,6.0,0.0,1.0,2.374572871755165,8.0,3.0,1.0,0.0,1.0,1.0,1
2583,6.0,1.0,0.0,2.492824463854442,10.0,2.0,1.0,1.0,0.0,2.0,0
5133,4.0,1.0,1.0,2.5448880909648666,0.0,2.0,1.0,0.0,1.0,1.0,0
4205,4.0,1.0,1.0,2.5448880909648666,0.0,1.0,1.0,0.0,1.0,1.0,0
7041,5.0,2.0,1.0,2.4480356147685844,0.8568839008389428,2.0,1.0,0.0,0.0,3.0,1
7015,5.0,1.3508990391555695,0.0,2.553329277041305,4.0,2.0,1.0,0.0,1.0,1.0,1
7888,5.0,1.0,0.0,2.381850332697235,0.0,4.0,1.0,1.0,1.0,0.0,1
9533,2.5152183727060433,0.0,0.5152183727060434,2.5042773952744564,0.0,0.0,2.0,0.0,1.0,1.0,1
1945,2.0,1.0,1.0,2.404313823748339,4.0,4.0,1.0,1.0,1.0,0.0,0
4351,4.0,1.0,1.0,2.4574871831877636,10.0,2.0,2.0,0.0,1.0,1.0,0
10582,3.3342979238688306,1.0,0.6657020761311696,2.6308674239345633,4.0,2.0,3.0,0.0,1.0,1.0,1
10475,4.0,1.0,0.71454163613133,2.570180827812758,5.71454163613133,2.0,3.0,0.0,1.0,1.0,1
7931,5.60797980361966,1.3920201963803405,0.0,2.6438205083262925,0.6079798036196596,4.0,1.0,0.39202019638034036,0.0,2.6079798036196595,1
6033,4.0,1.0,0.0,2.469655202750048,10.0,2.0,2.0,0.0,1.0,1.0,0
2720,4.0,0.0,1.0,2.503869564022474,3.0,0.0,1.0,0.0,1.0,1.0,1
10831,4.0,1.9025325142650455,0.0,2.642439152028391,1.0,2.0,3.0974674857349545,0.0,1.0,1.0,1
727,1.0,1.0,1.0,2.6067097709889424,2.0,2.0,1.0,1.0,1.0,0.0,1
10994,5.606417247971831,0.6064172479718308,0.0,2.242327836259103,10.0,0.6064172479718308,1.0,0.0,1.0,1.0,1
2562,4.0,0.0,0.0,2.5448880909648666,1.0,4.0,2.0,1.0,0.0,2.0,0
6267,5.0,2.0,1.0,2.481426676229533,9.0,2.0,2.0,1.0,1.0,0.0,0
2254,2.0,0.0,0.0,2.503869564022474,0.0,2.0,1.0,0.0,1.0,1.0,0
9194,5.0,1.0,1.0,2.557493349208087,9.126701017416698,2.0,1.0,1.0,1.0,0.0,1
10725,4.0,1.0,0.0,2.4878838697044934,5.0,2.0,1.0,0.21323917615187715,0.0,2.7867608238481227,1
6072,4.0,0.0,1.0,2.572762252517431,7.0,2.0,2.0,1.0,1.0,0.0,0
8716,3.0,1.0,1.0,2.3752086067352995,0.0,2.0,1.280378728431376,0.0,1.0,1.0,1
5493,4.0,1.0,0.0,2.225445051482812,0.0,2.0,2.0,1.0,1.0,0.0,0
2847,5.0,1.0,1.0,2.225445051482812,8.0,2.0,2.0,0.0,1.0,1.0,0
3566,5.0,0.0,0.0,2.2683401851981295,1.0,0.0,2.0,0.0,0.0,3.0,1
10626,2.0,1.0,1.0,2.6300969078575585,3.0,2.430806323059901,1.430806323059901,0.0,1.0,1.0,1
4587,6.0,1.0,1.0,2.590160680985161,4.0,0.0,1.0,1.0,0.0,2.0,0
8986,3.0,0.0,0.0,2.6300969078575585,9.0,0.0,1.0,0.0,1.0,1.0,1
8210,4.887158550931821,0.1128414490681785,0.0,2.490210010857583,2.0,0.0,1.0,0.0,1.0,1.0,1
2042,4.0,0.0,0.0,2.5637191659191334,0.0,1.0,2.0,0.0,1.0,1.0,0
3265,3.0,1.0,1.0,2.404313823748339,2.0,2.0,1.0,0.0,1.0,1.0,0
1955,2.0,0.0,1.0,2.288176324422878,3.0,4.0,1.0,0.0,1.0,1.0,0
4083,4.0,1.0,1.0,2.404313823748339,0.0,0.0,1.0,0.0,1.0,1.0,1
6502,4.0,2.0,1.0,2.524977524647276,8.0,2.0,1.0,1.0,1.0,0.0,0
5323,3.0,1.0,1.0,2.503869564022474,0.0,2.0,2.0,0.0,1.0,1.0,1
9329,5.0,1.3123976660160441,1.0,2.5350746984524526,1.0,2.0,1.0,1.0,1.0,0.0,1
5469,2.0,0.0,1.0,2.685392895784163,0.0,0.0,2.0,0.0,1.0,1.0,1
6481,2.0,0.0,0.0,2.6375409724130505,5.0,4.0,2.0,0.0,1.0,1.0,0
8885,2.0,1.957448831122123,1.0,2.5719822729319897,8.042551168877877,2.0,1.0,0.0,1.0,1.0,1
3887,4.0,1.0,1.0,2.7098562843617664,10.0,2.0,2.0,1.0,1.0,0.0,0
10204,3.0,1.0,1.0,2.6243513250727486,2.0,2.0,3.0,0.5721980743186862,1.0,0.4278019256813138,1
8470,5.75442128167069,0.24557871832930978,0.0,2.517566065806788,6.0,0.0,1.0,0.0,0.0,3.0,1
5983,3.0,2.0,1.0,2.5448880909648666,8.0,2.0,2.0,0.0,1.0,1.0,0
5850,2.0,1.0,0.0,2.492824463854442,0.0,2.0,2.0,0.0,1.0,1.0,0
6723,2.0,0.0,1.0,2.6224819363729917,6.0,0.0,1.0,0.0,0.0,3.0,1
6767,4.0,2.0,0.0,2.4318593876580854,0.0,2.0,2.0,0.0,0.0,3.0,0
4415,5.0,1.0,1.0,2.4318593876580854,8.0,0.0,1.0,0.0,1.0,1.0,0
5633,3.0,1.0,1.0,2.374572871755165,1.0,2.0,2.0,1.0,1.0,0.0,0
10587,4.0,1.0,0.0,2.529623168289423,3.0,2.0,1.0,1.0,1.0,0.0,1
3406,4.0,2.0,0.0,2.342296594692339,3.0,0.0,2.0,1.0,0.0,2.0,0
9794,5.0,0.0,0.9123764407920278,2.533278994558462,5.0,1.0876235592079722,1.0,1.0,0.0,2.0,1
10942,4.0,1.0,0.15380089050382462,2.5090830919745595,7.0,2.0,2.0,0.0,1.0,1.0,1
9115,1.851906888585634,1.0,0.0,2.5476747043916275,6.5740465557071825,0.0,1.0,1.0,1.0,0.0,1
4572,2.0,1.0,0.0,2.7098562843617664,0.0,2.0,1.0,0.0,1.0,1.0,0
884,4.0,1.0,0.0,2.524977524647276,1.0,2.0,2.0,0.0,1.0,1.0,0
1892,4.0,2.0,0.0,2.307063035651694,1.0,2.0,2.0,1.0,1.0,0.0,0
1605,3.0,1.0,1.0,2.342296594692339,10.0,2.0,2.0,0.0,1.0,1.0,0
607,5.0,1.0,0.0,2.342296594692339,9.0,2.0,1.0,1.0,1.0,0.0,0
2209,4.0,0.0,1.0,2.444897673102868,6.0,0.0,1.0,0.0,1.0,1.0,1
10926,2.852317681161818,1.0,1.0,2.5279179632504394,0.8523176811618176,3.852317681161818,1.0,0.0,1.0,1.0,1
3637,5.0,2.0,0.0,2.514581307060663,5.0,4.0,3.0,0.0,0.0,3.0,1
2198,6.0,1.0,1.0,2.4183424053220275,1.0,4.0,2.0,0.0,1.0,1.0,0
6203,4.0,1.0,1.0,2.524977524647276,1.0,2.0,2.0,1.0,1.0,0.0,0
578,6.0,2.0,1.0,2.503869564022474,10.0,2.0,2.0,0.0,0.0,3.0,0
3114,4.0,1.0,0.0,2.6916865147824085,10.0,2.0,2.0,1.0,1.0,0.0,0
5867,4.0,1.0,0.0,2.590160680985161,7.0,2.0,1.0,1.0,1.0,0.0,1
1341,5.0,0.0,0.0,2.6224819363729917,6.0,2.0,1.0,0.0,1.0,1.0,1
3928,4.0,1.0,0.0,2.2683401851981295,1.0,2.0,2.0,1.0,1.0,0.0,0
2038,3.0,2.0,1.0,2.481426676229533,3.0,2.0,1.0,1.0,1.0,0.0,1
9470,2.338983480422561,0.0,1.0,2.6162517167909023,0.0,0.0,2.0,0.0,1.0,1.0,1
6599,4.0,2.0,0.0,2.5448880909648666,5.0,2.0,2.0,0.0,1.0,1.0,0
10384,2.3555776136317244,2.0,0.0,2.524977524647276,6.644422386368276,1.3555776136317246,1.0,1.0,1.0,0.0,1
1468,6.0,1.0,1.0,2.444897673102868,3.0,3.0,1.0,1.0,1.0,0.0,0
7784,5.0,0.0,0.34977887303497,2.6256169924952015,3.3497788730349702,4.0,1.0,1.0,1.0,0.0,1
5062,3.0,2.0,0.0,2.3250797444737543,6.0,2.0,1.0,1.0,0.0,2.0,0
1600,4.0,1.0,0.0,2.444897673102868,6.0,2.0,2.0,1.0,1.0,0.0,0
8195,2.678501325707642,0.0,1.0,2.4735817531669237,3.0,4.0,1.0,0.0,1.0,1.0,1
831,3.0,1.0,0.0,2.4183424053220275,9.0,4.0,2.0,0.0,0.0,3.0,0
1489,3.0,1.0,0.0,2.2474642325978444,4.0,2.0,1.0,1.0,0.0,2.0,0
6036,5.0,2.0,0.0,2.4574871831877636,7.0,2.0,1.0,0.0,0.0,3.0,0
9763,4.0,1.0598527522029924,1.0,2.456733666360295,6.0,1.0598527522029924,1.0,1.0,1.0,0.0,1
10594,2.0,0.0,0.0,2.628126124089101,0.0,0.0,1.8644024267853276,0.13559757321467236,1.0,0.8644024267853276,1
2296,4.0,0.0,0.0,2.389737358340596,8.0,0.0,2.0,0.0,1.0,1.0,0
9004,3.0,1.0,0.0,2.488903905767003,1.4049198182473206,2.0,2.0,0.0,1.0,1.0,1
6544,4.0,1.0,0.0,2.3587758197041415,8.0,2.0,2.0,1.0,0.0,2.0,0
7078,3.3348955529872852,2.0,0.0,2.3630658889117875,5.0,3.6651044470127148,2.0,0.33489555298728513,1.0,0.6651044470127149,1
1803,4.0,0.0,1.0,2.307063035651694,5.0,0.0,1.0,1.0,0.0,2.0,0
4850,4.0,2.0,1.0,2.307063035651694,8.0,0.0,1.0,1.0,1.0,0.0,0
10977,3.0,0.0,1.0,2.520148879560978,7.0,0.0,1.0,0.0,1.0,1.0,1
2791,5.0,1.0,0.0,2.514581307060663,5.0,3.0,1.0,0.0,1.0,1.0,0
8937,3.206022932303752,0.0,0.793977067696248,2.57634672776783,0.0,0.0,2.0,1.0,1.0,0.0,1
3981,5.0,1.0,1.0,2.374572871755165,6.0,2.0,1.0,1.0,1.0,0.0,0
5980,4.0,1.0,1.0,2.2474642325978444,8.0,2.0,1.0,1.0,1.0,0.0,0
6708,4.0,1.0,0.0,2.342296594692339,8.0,2.0,2.0,0.0,1.0,1.0,0
2177,3.0,0.0,0.0,2.753739620868796,8.0,0.0,2.0,1.0,1.0,0.0,1
3110,3.0,1.0,1.0,2.342296594692339,10.0,2.0,2.0,0.0,1.0,1.0,0
3035,4.0,1.0,1.0,2.288176324422878,3.0,2.0,2.0,0.0,0.0,3.0,0
9875,4.2749526101999695,1.2749526101999695,1.0,2.659764181052904,8.0,2.0,1.0,1.0,1.0,0.0,1
8519,3.0,0.0,0.0,2.6752563352634717,10.0,4.0,1.0,0.7816079320304252,0.0,2.2183920679695746,1
4747,6.0,1.0,0.0,2.715689097851082,6.0,2.0,2.0,1.0,0.0,2.0,0
2843,4.0,1.0,0.0,2.503869564022474,8.0,0.0,1.0,0.0,1.0,1.0,0
10152,5.8273266764362495,0.0,0.8273266764362495,2.3865424163960895,5.0,1.0,1.0,0.0,1.0,1.0,1
37,4.0,1.0,1.0,2.389737358340596,6.0,2.0,2.0,1.0,1.0,0.0,0
7316,4.436773206029835,1.0,0.4367732060298348,2.5448880909648666,0.0,2.0,1.0,1.0,0.0,2.0,1
10591,4.72547949628065,0.2745205037193498,0.0,2.464059064876376,1.0,3.7254794962806503,2.0,0.0,0.0,3.0,1
6523,4.0,2.0,1.0,2.4318593876580854,6.0,2.0,1.0,0.0,1.0,1.0,0
3468,5.0,1.0,1.0,2.4318593876580854,10.0,2.0,2.0,1.0,1.0,0.0,0
4942,2.0,0.0,1.0,2.5815725377636167,5.0,4.0,1.0,1.0,1.0,0.0,1
2324,3.0,0.0,1.0,2.503869564022474,4.0,4.0,2.0,0.0,1.0,1.0,0
5057,2.0,1.0,1.0,2.307063035651694,3.0,1.0,1.0,1.0,1.0,0.0,0
4224,5.0,1.0,1.0,2.672424040037831,10.0,2.0,2.0,1.0,1.0,0.0,0
9276,3.0,0.7167579327885332,0.0,2.6279400275925133,5.283242067211467,1.0,1.0,0.0,1.0,1.0,1
7,3.0,1.0,1.0,2.7098562843617664,1.0,2.0,1.0,0.0,1.0,1.0,1
10298,4.0,2.0,0.5437683069339359,2.4462453489848843,8.0,2.0,2.0,1.0,1.0,0.0,1
5550,5.0,1.0,0.0,2.503869564022474,3.0,2.0,2.0,1.0,0.0,2.0,0
4067,4.0,0.0,0.0,2.5350746984524526,0.0,4.0,2.0,1.0,0.0,2.0,0
2431,4.0,1.0,0.0,2.4318593876580854,4.0,3.0,1.0,0.0,1.0,1.0,0
2927,5.0,2.0,1.0,2.5350746984524526,10.0,4.0,1.0,1.0,1.0,0.0,0
6274,6.0,0.0,1.0,2.5985366483993895,0.0,4.0,1.0,0.0,1.0,1.0,1
3127,4.0,1.0,0.0,2.481426676229533,4.0,4.0,1.0,0.0,0.0,3.0,0
10139,4.0,0.0,0.0,2.6895445373535947,8.0,4.0,1.3330379136081543,0.0,1.0,1.0,1
9294,3.5768864663725486,1.4231135336274512,1.0,2.4841317620488303,9.0,2.0,1.0,0.0,0.0,3.0,1
10207,5.772574737254014,0.22742526274598596,0.0,2.5654318213841893,6.0,0.4548505254919719,3.772574737254014,0.0,0.0,3.0,1
6685,3.0,2.0,1.0,2.4318593876580854,7.0,2.0,1.0,1.0,1.0,0.0,0
8873,3.490173940432962,1.0,0.0,2.5496783944293866,7.490173940432962,2.0,3.0,1.0,0.0,2.0,1
9607,4.0,0.1451504552396774,1.0,2.506933394116345,10.0,2.0,1.0,1.0,0.0,2.0,1
10451,4.323799063556638,1.0,0.0,2.488693662280394,6.0,2.0,1.0,0.0,0.0,3.0,1
7350,4.0,1.0,0.22035624417399335,2.6232665769944528,4.0,2.0,1.0,1.0,0.0,2.0,1
9388,4.0,0.0,1.0,2.6221652889685374,7.997330401557786,0.0,1.0,0.9973304015577862,0.0,2.002669598442214,1
10380,4.0,0.08761254122117468,1.0,2.4963763123053013,6.0,1.0876125412211746,3.0,0.0,0.0,3.0,1
10877,4.209604157105432,1.0,1.0,2.5577151664600457,1.0,2.0,1.0,1.0,1.0,0.0,1
4554,5.0,1.0,1.0,2.469655202750048,3.0,2.0,1.0,0.0,1.0,1.0,1
9274,4.0,2.0,0.9374650862316789,2.615176139845492,9.93746508623168,1.937465086231679,1.0,1.0,0.0,2.0,1
10391,2.0,0.2946710506373408,0.2946710506373408,2.5673863279143614,2.0,2.0,1.0,0.0,1.0,1.0,1
8610,4.0,2.0,0.0,2.446785577365661,8.967986370568202,2.0,1.0,0.0,1.0,1.0,1
4840,3.0,1.0,1.0,2.4574871831877636,6.0,2.0,1.0,0.0,1.0,1.0,0
8792,3.0,1.0,0.0,2.4104613156439436,0.0,4.0,1.0,0.26703335160602437,1.0,0.7329666483939756,1
6390,5.0,1.0,1.0,2.748580181248265,0.0,2.0,1.0,1.0,1.0,0.0,0
8319,4.0,1.0,1.0,2.6098229995911364,3.430525995606925,2.0,1.0,1.0,0.0,2.0,1
10980,3.0,2.0,0.0,2.523092405360633,6.0,2.0,1.0,0.6198186694297372,0.0,2.380181330570263,1
4936,4.0,1.0,1.0,2.3587758197041415,3.0,0.0,1.0,1.0,1.0,0.0,0
8119,3.0,0.0,0.18920698467914976,2.6602055596604712,8.0,0.0,1.1892069846791498,0.0,0.0,3.0,1
7743,5.0,0.0,0.0,2.4985059916611783,7.158270238902541,2.0,1.8417297610974592,1.0,1.0,0.0,1
5199,5.0,0.0,0.0,2.2474642325978444,5.0,2.0,1.0,0.0,1.0,1.0,0
6972,3.0,1.0,0.0,2.554431860990937,5.0,2.0,2.0,1.0,0.0,2.0,0
879,4.0,1.0,1.0,2.469655202750048,6.0,2.0,2.0,1.0,1.0,0.0,0
2371,4.0,2.0,1.0,2.554431860990937,3.0,2.0,3.0,0.0,1.0,1.0,1
3223,5.0,0.0,0.0,2.7638067300067926,2.0,2.0,1.0,0.0,1.0,1.0,0
5973,4.0,1.0,0.0,2.4183424053220275,9.0,2.0,2.0,1.0,0.0,2.0,0
8076,4.0,1.0,0.0,2.5119288464112004,10.0,2.0,1.0,0.0,1.0,1.0,1
6927,4.0,2.0,1.0,2.4183424053220275,4.0,2.0,1.0,0.0,1.0,1.0,1
5088,4.0,1.0,0.0,2.202163620820217,0.0,0.0,2.0,1.0,1.0,0.0,0
9851,4.0,1.0,0.0,2.3629276077117845,8.242076149579644,4.0,1.0,1.0,1.0,0.0,1
11158,3.5393054132911654,1.0,1.0,2.438598852809369,6.0,1.4606945867088346,1.0,0.0,0.0,3.0,1
3212,3.0,1.0,0.0,2.6448209702670016,10.0,0.0,2.0,1.0,1.0,0.0,0
6404,5.0,1.0,0.0,2.3587758197041415,5.0,1.0,2.0,1.0,1.0,0.0,0
10402,3.0,1.0,0.0,2.5898796492311478,4.573478916647654,2.0,1.0,0.0,0.0,3.0,1
11137,3.0,0.0,0.0,2.541624848957575,5.0,0.0,1.2684852171187926,0.0,1.0,1.0,1
10333,3.0,0.3287524263216538,1.0,2.560036460902088,4.0,0.0,1.0,1.0,0.0,2.0,1
1672,4.0,1.0,1.0,2.492824463854442,5.0,2.0,2.0,0.0,1.0,1.0,0
2476,3.0,1.0,1.0,2.5448880909648666,3.0,0.0,2.0,0.0,0.0,3.0,0
5233,3.0,1.0,0.0,2.481426676229533,8.0,2.0,2.0,0.0,1.0,1.0,0
4182,6.0,2.0,1.0,2.65891420651245,6.0,2.0,2.0,1.0,1.0,0.0,0
10898,5.0,0.4703428240303005,0.0,2.544179200946017,6.0,0.0,1.0,0.0,1.0,1.0,1
4014,6.0,0.0,1.0,2.3587758197041415,8.0,2.0,2.0,1.0,1.0,0.0,0
2491,3.0,1.0,1.0,2.524977524647276,9.0,3.0,1.0,0.0,1.0,1.0,1
7022,4.0,0.0,0.0,2.3548279136821186,6.0,0.0,1.0,0.0,0.0,3.0,1
2074,2.0,1.0,0.0,2.7214161741776532,3.0,0.0,1.0,1.0,0.0,2.0,0
1593,3.0,1.0,1.0,2.374572871755165,3.0,0.0,2.0,0.0,0.0,3.0,0
2469,3.0,1.0,1.0,2.4574871831877636,9.0,2.0,2.0,0.0,1.0,1.0,0
3631,4.0,1.0,1.0,2.374572871755165,8.0,0.0,2.0,0.0,0.0,3.0,0
8428,3.2268738600423705,0.0,1.0,2.5716183425663868,8.0,0.0,1.0,1.0,1.0,0.0,1
2063,3.0,1.0,1.0,2.524977524647276,0.0,2.0,1.0,0.0,1.0,1.0,0
3529,4.0,0.0,1.0,2.572762252517431,0.0,4.0,2.0,0.0,1.0,1.0,0
915,4.0,0.0,1.0,2.288176324422878,6.0,1.0,2.0,0.0,1.0,1.0,0
4991,2.0,1.0,0.0,2.469655202750048,9.0,2.0,2.0,0.0,1.0,1.0,0
7442,5.0,0.0,1.0,2.6304636522947056,9.0,0.0,1.3141094462892213,0.0,1.0,1.0,1
894,5.0,2.0,1.0,2.4574871831877636,5.0,4.0,1.0,0.0,1.0,1.0,0
112,5.0,2.0,0.0,2.492824463854442,10.0,2.0,2.0,0.0,1.0,1.0,0
518,4.0,1.0,0.0,2.590160680985161,0.0,4.0,1.0,0.0,1.0,1.0,0
8101,4.0,2.0,0.0,2.571598431550889,1.0,2.0,2.495063588467257,0.0,1.0,1.0,1
3459,4.0,0.0,0.0,2.5815725377636167,10.0,4.0,1.0,0.0,1.0,1.0,0
6482,4.0,0.0,1.0,2.444897673102868,3.0,3.0,1.0,1.0,1.0,0.0,0
6439,4.0,1.0,1.0,2.554431860990937,0.0,2.0,1.0,0.0,0.0,3.0,0
473,6.0,1.0,0.0,2.444897673102868,10.0,2.0,1.0,1.0,1.0,0.0,0
6389,4.0,0.0,1.0,2.737996495258342,6.0,2.0,2.0,1.0,1.0,0.0,0
1061,4.0,1.0,1.0,2.7214161741776532,4.0,2.0,2.0,1.0,1.0,0.0,0
7322,4.0,1.0,0.0,2.3909422225121624,4.006280725856385,2.0,1.0,0.0,0.0,3.0,1
1331,4.0,1.0,0.0,2.469655202750048,0.0,1.0,1.0,0.0,1.0,1.0,0
4549,3.0,1.0,0.0,2.6978588685752265,3.0,4.0,1.0,1.0,0.0,2.0,0
1310,5.0,2.0,1.0,2.2474642325978444,2.0,2.0,1.0,1.0,1.0,0.0,0
523,5.0,0.0,1.0,2.685392895784163,2.0,2.0,1.0,1.0,1.0,0.0,0
9969,1.7441735185836242,1.7441735185836242,0.0,2.5195775493507577,7.0,0.7441735185836242,1.0,1.0,1.0,0.0,1
10121,3.4226477878213064,2.0,0.0,2.5308071502804474,0.0,2.0,1.0,0.0,1.0,1.0,1
4389,3.0,1.0,1.0,2.307063035651694,10.0,2.0,2.0,1.0,0.0,2.0,0
9867,3.37752683951705,1.0,0.0,2.5671331738220675,9.0,2.0,1.3775268395170501,1.0,0.0,2.0,1
10067,4.0,1.0101111828034743,0.0,2.4938086481392494,2.0,2.0,2.0,1.0,1.0,0.0,1
9058,4.0,0.0,0.0,2.4322504019904563,9.0,2.0,1.0,0.0,0.0,3.0,1
11082,3.0,1.502166872156753,0.0,2.4951095484862744,10.0,3.0,2.497833127843247,0.0,1.0,1.0,1
1878,4.0,0.0,1.0,2.492824463854442,8.0,4.0,2.0,0.0,1.0,1.0,0
8979,3.0,0.9669293746806856,0.0,2.5733376294264323,1.0330706253193145,4.0,2.0,1.0,1.0,0.0,1
4290,4.0,2.0,0.0,2.404313823748339,8.0,2.0,2.0,1.0,1.0,0.0,1
5573,3.0,1.0,0.0,2.469655202750048,8.0,2.0,2.0,1.0,1.0,0.0,0
4846,3.0,1.0,1.0,2.5350746984524526,0.0,2.0,2.0,1.0,1.0,0.0,0
6374,4.0,1.0,1.0,2.503869564022474,4.0,2.0,2.0,0.0,1.0,1.0,0
3869,5.0,2.0,1.0,2.3587758197041415,5.0,2.0,2.0,1.0,1.0,0.0,0
10108,3.0,0.07942710522028584,1.0,2.6888759760575516,5.0,0.0,1.0,0.0,1.0,1.0,1
10353,3.93603654376964,0.9360365437696401,0.0,2.547783882295065,2.93603654376964,4.0,1.06396345623036,1.0,1.0,0.0,1
1269,3.0,2.0,1.0,2.4574871831877636,1.0,2.0,2.0,1.0,0.0,2.0,0
604,4.0,0.0,1.0,2.4574871831877636,8.0,4.0,1.0,0.0,1.0,1.0,0
8974,5.958182069378935,0.9581820693789356,1.0,2.5637191659191334,9.0,0.0,3.0,0.041817930621064425,0.9581820693789356,1.0418179306210644,1
9566,2.0,0.3051964252497865,0.6948035747502135,2.467030029285152,4.305196425249786,2.0,1.0,0.0,0.0,3.0,1
4577,4.0,1.0,1.0,2.307063035651694,5.0,4.0,1.0,0.0,1.0,1.0,0
